SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
325401,0,Cash loans,F,N,Y,1,103500.0,123993.0,9940.5,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11943,-1498,-5964.0,-4419,,1,1,0,1,0,0,Sales staff,3.0,3,2,FRIDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.2549204032034116,0.5502203506706437,0.4311917977993083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
166127,0,Revolving loans,F,N,Y,1,90000.0,247500.0,12375.0,247500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-10238,-2885,-424.0,-1823,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,16,0,0,0,0,0,0,Industry: type 3,,0.6193166374479577,0.5673792367572691,0.0619,0.0585,0.9781,,,0.0,0.1034,0.1667,,0.0,,0.0513,,0.0,0.063,0.0607,0.9782,,,0.0,0.1034,0.1667,,0.0,,0.0534,,0.0,0.0625,0.0585,0.9781,,,0.0,0.1034,0.1667,,0.0,,0.0522,,0.0,,block of flats,0.0561,Mixed,No,1.0,1.0,1.0,1.0,-707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
291120,0,Cash loans,F,Y,Y,0,112500.0,553806.0,22684.5,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.00712,-7927,-1334,-7904.0,-276,34.0,1,1,0,1,1,0,Core staff,1.0,2,2,THURSDAY,10,0,0,0,1,1,0,Trade: type 2,0.3384895543503339,0.4232566201543996,0.3572932680336494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
316106,0,Cash loans,F,N,N,2,157500.0,380533.5,25101.0,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-15878,-168,-2267.0,-4264,,1,1,0,1,1,0,Cooking staff,4.0,2,2,SATURDAY,10,0,0,0,0,0,0,Hotel,0.7207066129345546,0.3128305410871609,0.8128226070575616,0.0722,0.0337,0.9786,0.7076,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0588,0.0608,0.0,0.0407,0.0735,0.035,0.9786,0.7190000000000001,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0643,0.0633,0.0,0.0431,0.0729,0.0337,0.9786,0.7115,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0599,0.0619,0.0,0.0416,reg oper account,block of flats,0.0567,Panel,No,7.0,0.0,7.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311478,0,Cash loans,M,N,Y,1,202500.0,569673.0,26685.0,400500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-13023,-1853,-2298.0,-3905,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.4755699890135682,0.5056489463161321,,0.2124,0.0784,0.9811,0.7416,0.0206,0.08,0.069,0.3333,0.375,0.092,0.1723,0.0641,0.0039,0.0037,0.2164,0.0813,0.9811,0.7517,0.0207,0.0806,0.069,0.3333,0.375,0.0941,0.1882,0.0668,0.0039,0.0039,0.2144,0.0784,0.9811,0.7451,0.0207,0.08,0.069,0.3333,0.375,0.0936,0.1753,0.0652,0.0039,0.0038,reg oper spec account,specific housing,0.0671,"Stone, brick",No,2.0,0.0,1.0,0.0,-518.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
365398,0,Cash loans,M,Y,Y,1,315000.0,855000.0,25128.0,855000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-13335,-759,-2695.0,-2720,13.0,1,1,0,1,1,0,Laborers,3.0,2,2,SUNDAY,11,0,0,0,0,1,1,Self-employed,,0.6420684314862475,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-904.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0
201260,1,Cash loans,M,Y,Y,0,112500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-15529,-1223,-3157.0,-4047,3.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.4384923829532679,0.4891736557759672,0.5136937663039473,0.0619,0.0593,0.9786,0.7076,0.0103,0.0,0.1724,0.1667,0.0417,0.0495,0.0504,0.0508,0.0,0.0,0.063,0.0615,0.9786,0.7190000000000001,0.0104,0.0,0.1724,0.1667,0.0417,0.0507,0.0551,0.0529,0.0,0.0,0.0625,0.0593,0.9786,0.7115,0.0104,0.0,0.1724,0.1667,0.0417,0.0504,0.0513,0.0517,0.0,0.0,not specified,block of flats,0.04,Panel,No,0.0,0.0,0.0,0.0,-901.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168706,0,Cash loans,F,N,Y,1,135000.0,1546020.0,45333.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010643,-11174,-2531,-11159.0,-3389,,1,1,0,1,0,0,Managers,3.0,2,2,SATURDAY,13,0,0,0,1,1,0,Industry: type 12,0.3784041546623799,0.7776142837605985,0.7165702448010511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2310.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
203829,0,Cash loans,F,Y,Y,0,135000.0,775327.5,30748.5,693000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-18409,-3799,-5024.0,-1951,19.0,1,1,1,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,School,,0.7605760848509883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
136589,0,Cash loans,F,N,Y,1,135000.0,729792.0,26212.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17767,-3106,-7663.0,-1315,,1,1,0,1,1,0,Private service staff,3.0,2,2,TUESDAY,14,0,0,0,0,0,0,Self-employed,,0.6465086924975254,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,-495.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
191048,0,Cash loans,M,Y,Y,0,157500.0,265851.0,14548.5,229500.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.01885,-20771,-6384,-9918.0,-4022,21.0,1,1,0,1,0,0,Drivers,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Government,,0.6739341688075053,0.7091891096653581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
234804,0,Cash loans,F,N,N,1,135000.0,193572.0,20457.0,171000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,-12265,-5150,-4253.0,-464,,1,1,1,1,1,0,,3.0,2,2,SATURDAY,14,0,0,0,0,1,1,Business Entity Type 1,0.5563027456430197,0.3517176646619647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
305077,0,Cash loans,F,Y,Y,1,180000.0,497520.0,33376.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,-10053,-2227,-2330.0,-2330,3.0,1,1,0,1,0,0,Sales staff,3.0,3,3,TUESDAY,10,0,0,0,0,1,1,Self-employed,,0.4970388607421704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-653.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162177,0,Cash loans,M,N,Y,0,157500.0,202500.0,13068.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-20603,-1175,-9116.0,-4138,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.5163202342099203,0.1841161559307151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,9.0
372638,0,Cash loans,M,N,Y,0,261000.0,900000.0,32017.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11407,-102,-2052.0,-4099,,1,1,1,1,0,0,Drivers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Industry: type 3,0.1715456454231216,0.6979506127017202,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275508,0,Cash loans,F,N,Y,2,90000.0,156384.0,16551.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14724,-5292,-666.0,-5071,,1,1,0,1,0,0,Medicine staff,4.0,2,2,SUNDAY,10,0,0,0,0,0,0,Medicine,0.4360823625505463,0.7438995864986833,0.7407990879702335,0.0619,0.0873,0.9921,0.8912,0.0093,0.0,0.1034,0.1667,0.2083,0.0618,0.0504,0.0753,0.0,0.0,0.063,0.0906,0.9921,0.8955,0.0094,0.0,0.1034,0.1667,0.2083,0.0632,0.0551,0.0784,0.0,0.0,0.0625,0.0873,0.9921,0.8927,0.0094,0.0,0.1034,0.1667,0.2083,0.0629,0.0513,0.0766,0.0,0.0,not specified,block of flats,0.0644,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
115755,0,Cash loans,F,Y,Y,1,148500.0,840951.0,35761.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14034,-4590,-1045.0,-2306,10.0,1,1,0,1,1,0,Medicine staff,3.0,3,3,SATURDAY,9,0,0,0,0,0,0,Medicine,0.3743459100565084,0.3847629710122323,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1663.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
446769,0,Cash loans,M,N,Y,0,117000.0,284400.0,18306.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-8757,-1669,-1421.0,-1409,,1,1,1,1,0,0,Laborers,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1155764967015731,0.5185425527077403,,0.0278,0.0658,0.9722,0.6192,0.0051,0.0,0.1034,0.0833,0.125,0.042,0.0227,0.0292,0.0,0.0,0.0284,0.0683,0.9722,0.6341,0.0051,0.0,0.1034,0.0833,0.125,0.043,0.0248,0.0304,0.0,0.0,0.0281,0.0658,0.9722,0.6243,0.0051,0.0,0.1034,0.0833,0.125,0.0428,0.0231,0.0297,0.0,0.0,reg oper account,block of flats,0.0258,"Stone, brick",No,0.0,0.0,0.0,0.0,-1634.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
414456,0,Cash loans,F,Y,Y,0,225000.0,706410.0,70713.0,679500.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.04622,-11185,-143,-4380.0,-3761,4.0,1,1,1,1,0,0,Managers,2.0,1,1,SUNDAY,9,0,1,1,0,1,1,Business Entity Type 3,0.5732941418636351,0.7166520231782578,0.4866531565147181,0.0557,0.0224,0.9821,0.7552,0.0084,0.04,0.0345,0.3333,0.0417,0.0153,0.0454,0.0395,0.0,0.0,0.0567,0.0232,0.9821,0.7648,0.0085,0.0403,0.0345,0.3333,0.0417,0.0157,0.0496,0.0412,0.0,0.0,0.0562,0.0224,0.9821,0.7585,0.0084,0.04,0.0345,0.3333,0.0417,0.0156,0.0462,0.0402,0.0,0.0,,block of flats,0.0447,"Stone, brick",No,1.0,0.0,1.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
415708,0,Cash loans,M,Y,Y,0,130500.0,447768.0,28746.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.020246,-13861,-3590,-7679.0,-4188,12.0,1,1,1,1,1,0,,1.0,3,3,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.7069197793726869,0.4687610493687535,0.3539876078507373,0.1258,0.145,0.9856,0.8028,0.0176,0.0,0.3103,0.1667,0.2083,0.1409,0.1,0.1118,0.0116,0.1546,0.1282,0.1505,0.9856,0.8105,0.0178,0.0,0.3103,0.1667,0.2083,0.1441,0.1093,0.1165,0.0117,0.1637,0.127,0.145,0.9856,0.8054,0.0177,0.0,0.3103,0.1667,0.2083,0.1433,0.1018,0.1138,0.0116,0.1578,reg oper account,block of flats,0.1312,"Stone, brick",No,0.0,0.0,0.0,0.0,-764.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
393160,0,Cash loans,F,N,Y,0,58500.0,319500.0,11605.5,319500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-23682,365243,-8361.0,-4493,,1,0,0,1,0,0,,1.0,2,2,MONDAY,3,0,0,0,0,0,0,XNA,,0.7187830148391039,0.6986675550534175,0.0247,0.0467,0.9886,,,0.0,0.1034,0.0833,,,,0.0265,,,0.0252,0.0485,0.9886,,,0.0,0.1034,0.0833,,,,0.0276,,,0.025,0.0467,0.9886,,,0.0,0.1034,0.0833,,,,0.027,,,reg oper account,block of flats,0.0222,"Stone, brick",No,0.0,0.0,0.0,0.0,-446.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
295225,0,Cash loans,M,N,N,1,157500.0,364896.0,19926.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-11596,-441,-5761.0,-3888,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.2433225992715947,0.5439025097844155,0.5190973382084597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,7.0,0.0,-2465.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
232926,0,Cash loans,M,N,Y,1,616500.0,545040.0,25537.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003813,-13242,-4239,-47.0,-4377,,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Security Ministries,0.3690446991028472,0.4793214853620903,0.0908147089893367,0.2155,0.0,0.9876,0.83,0.0349,0.24,0.2069,0.3333,0.375,0.1313,0.1723,0.2118,0.0154,0.365,0.2195,0.0,0.9876,0.8367,0.0352,0.2417,0.2069,0.3333,0.375,0.1343,0.1882,0.2207,0.0156,0.3865,0.2176,0.0,0.9876,0.8323,0.0351,0.24,0.2069,0.3333,0.375,0.1336,0.1753,0.2156,0.0155,0.3727,reg oper account,block of flats,0.265,"Stone, brick",No,2.0,0.0,2.0,0.0,-786.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
298299,0,Cash loans,F,N,N,1,225000.0,315000.0,31284.0,315000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-9902,-1058,-9873.0,-2245,,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Telecom,0.3608462716711254,0.5904669176238752,0.2807895743848605,0.0412,0.033,0.9752,0.66,0.0052,0.0,0.069,0.1667,0.2083,0.036,0.0336,0.0317,0.0,0.0,0.042,0.0342,0.9752,0.6733,0.0052,0.0,0.069,0.1667,0.2083,0.0368,0.0367,0.033,0.0,0.0,0.0416,0.033,0.9752,0.6645,0.0052,0.0,0.069,0.1667,0.2083,0.0366,0.0342,0.0323,0.0,0.0,reg oper account,block of flats,0.0249,"Stone, brick",No,2.0,0.0,2.0,0.0,-1080.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
317649,0,Cash loans,F,N,Y,0,202500.0,900000.0,26316.0,900000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392,-13521,-2925,-1709.0,-4880,,1,1,0,1,1,0,,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Industry: type 11,0.6144772644536576,0.6752062964179772,0.6296742509538716,0.2227,,0.9856,,,0.24,0.2069,0.3333,,,,0.2383,,0.0,0.2269,,0.9856,,,0.2417,0.2069,0.3333,,,,0.2483,,0.0,0.2248,,0.9856,,,0.24,0.2069,0.3333,,,,0.2426,,0.0,,block of flats,0.2224,Panel,No,8.0,0.0,8.0,0.0,-714.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
310534,0,Cash loans,F,Y,N,0,112500.0,215640.0,11290.5,180000.0,Other_B,Working,Incomplete higher,Civil marriage,Municipal apartment,0.010032,-7783,-304,-2603.0,-444,20.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,5,0,0,0,0,1,1,Business Entity Type 3,0.1755045635581121,0.4815649381984515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-433.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288840,0,Cash loans,F,N,Y,0,103500.0,450000.0,27193.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0116569999999999,-10815,-1978,-5984.0,-568,,1,1,0,1,1,1,High skill tech staff,2.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.3178366954663267,0.6580936597938243,0.1929422277169508,0.1258,0.1163,0.9856,,,0.0,0.2759,0.1667,,0.0476,,0.1193,,0.2023,0.1282,0.1207,0.9856,,,0.0,0.2759,0.1667,,0.0487,,0.1243,,0.2142,0.127,0.1163,0.9856,,,0.0,0.2759,0.1667,,0.0484,,0.1214,,0.2065,,block of flats,0.1378,Panel,No,0.0,0.0,0.0,0.0,-2148.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
209647,0,Cash loans,F,Y,Y,0,315000.0,660289.5,53068.5,585000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,-11422,-1460,-355.0,-3254,4.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,Transport: type 4,0.8158790777378524,0.5118245735396498,0.6832688314232291,0.1069,0.1415,0.9796,0.7212,,0.0,0.2414,0.1667,,,,0.0763,,,0.0588,0.0988,0.9782,0.7125,,0.0,0.1379,0.1667,,,,0.0379,,,0.1312,0.1542,0.9796,0.7249,,0.0,0.2759,0.1667,,,,0.0746,,,reg oper account,block of flats,0.0421,"Stone, brick",No,5.0,0.0,5.0,0.0,-1817.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
191327,0,Cash loans,M,N,Y,0,157500.0,220500.0,17550.0,220500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-23807,365243,-5138.0,-4142,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.3345679065648346,0.4241303111942548,0.1031,0.1004,0.9742,0.6464,0.0113,0.0,0.1724,0.1667,0.2083,0.0531,0.0799,0.0506,0.0193,0.0137,0.105,0.1042,0.9742,0.6602,0.0114,0.0,0.1724,0.1667,0.2083,0.0543,0.0872,0.0528,0.0195,0.0145,0.1041,0.1004,0.9742,0.6511,0.0114,0.0,0.1724,0.1667,0.2083,0.054,0.0812,0.0515,0.0194,0.014,reg oper account,block of flats,0.0726,"Stone, brick",No,13.0,0.0,13.0,0.0,-410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
108685,0,Cash loans,M,Y,N,1,247500.0,1078200.0,34911.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.007114,-17798,-4971,-4084.0,-1341,4.0,1,1,0,1,1,0,High skill tech staff,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0.7354205240480526,0.6369060790843871,0.6075573001388961,0.1196,0.1409,0.9861,,,0.0,0.2759,0.1667,,0.1184,,0.1159,,0.0145,0.1218,0.1462,0.9861,,,0.0,0.2759,0.1667,,0.1211,,0.1208,,0.0154,0.1207,0.1409,0.9861,,,0.0,0.2759,0.1667,,0.1205,,0.118,,0.0149,,block of flats,0.0943,Panel,No,0.0,0.0,0.0,0.0,-1661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223977,1,Cash loans,F,Y,Y,1,135000.0,942300.0,30528.0,675000.0,Family,State servant,Higher education,Married,House / apartment,0.006852,-11501,-1434,-3273.0,-1137,16.0,1,1,0,1,0,0,,3.0,3,3,TUESDAY,7,0,0,0,0,0,0,Other,0.1121289514056425,0.0009924439612734,0.4632753280912678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
264124,0,Cash loans,F,N,Y,0,90000.0,292500.0,15997.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-14856,-830,-3668.0,-803,,1,1,0,1,0,0,Private service staff,2.0,3,3,THURSDAY,14,0,0,0,0,0,0,Services,0.7325347505344079,0.5234049470396418,0.2151824041847538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0
